IDX,GR,MAB,MORF,CAT
44018025020,επισταμενος,1804,Verbo/Pre-MedPasDep-Par-N-Sn-Ms,coneixent
44018026004,παρρησιαζεσθαι,3404,Verbo/Pre-MedPasDep-Inf,estar parlant amb  franquesa/amb confiança 
44018026014,προσελαβοντο,3778,Verbo/A2-Med-Ind-3-Pl,van prendre amb si
44018026017,ακριβεστερον,170,Adv/Ac-Cont,més exactament/perfectament
44018026019,εξεθεντο,1460,Verbo/A2-Med-Ind-3-Pl,van exposar
44018027001,βουλομενου,895,Verbo/Pre-MedPasDep-Par-GA-Sn-Ms,volent
44018027007,αχαιαν,N77,Sust/Ac-Sn-Fn,Acaia
44018027008,προτρεψαμενοι,3810,Verbo/A-Med-Par-N-Pl-Ms,van empènyer/ persuadir
44018027011,εγραψαν,988,Verbo/A-Act-Ind-3-Pl,van escriure
44018027014,αποδεξασθαι,538,Verbo/A-MedDep-Inf,rebre favorablement
44018027018,συνεβαλετο,4157,Verbo/A2-Med-Ind-3-Sn,es va llançar juntament
44018027021,πεπιστευκοσιν,3539,Verbo/Per-Act-Par-LID-Pl-Ms,(en/amb/per/a) han cregut/(confiat)
44018028005,διακατηλεγχετο,1095,Verbo/I-MedPasDep-Ind-3-Sn,refutava
44018028007,επιδεικνυς,1741,Verbo/Pre-Act-Par-N-Sn-Ms,demostrant/(declarant)
44019001006,απολλω,N48,Sust/Ac-Sn-Ms,Apol·lo
44019001009,κορινθω,N305,Sust/LID-Sn-Fn,(en/amb/per a/a) Corint
44019001011,διελθοντα,1180,Verbo/A2-Act-Par-Ac-Sn-Ms,havent vingut a través
44019001013,ανωτερικα,464,Adj/Ac-Pl-Nt-Comp,més amunt/superiors
44019002008,πιστευσαντες,3539,Verbo/A-Act-Par-N-Pl-Ms,havent cregut/(confiat)?
44019002015,ουδε,3215,,no
44019003008,εβαπτισθητε,816,Verbo/A-Pas-Ind-2-Pl,van ser batejats/submergits?
44019006002,επιθεντος,1824,Verbo/A2-Act-Par-GA-Sn-Ms,havent posat sobre
44019006019,προεφητευον,3816,Verbo/I-Act-Ind-3-Pl,parlaven/estaven parlant com a profetes/portaveus/intèrprets
44019007007,δεκαδυο,1031+1265,Adj/N-Ind,dotze
44019008006,επαρρησιαζετο,3404,Verbo/I-MedPasDep-Ind-3-Sn,estava parlant amb franquesa
44019008010,διαλεγομενος,1106,Verbo/Pre-MedPasDep-Par-N-Sn-Ms,raonant
44019008012,πειθων,3426,Verbo/Pre-Act-Par-N-Sn-Ms,persuadint/(convencent)
44019009004,εσκληρυνοντο,3996,Verbo/I-Pas-Ind-3-Pl,estaven sent endurits
44019009006,ηπειθουν,497,Verbo/I-Act-Ind-3-Pl,havent desobeït
44019009007,κακολογουντες,2249,Verbo/Pre-Act-Par-N-Pl-Ms,dient malament (les coses)
44019009013,αποστας,785,Verbo/A2-Act-Par-N-Sn-Ms,apartant/havent posat de peu a part
44019009016,αφωρισεν,790,Verbo/A-Act-Ind-3-Sn,va delimitar/separar
44019009024,σχολη,4310,Sust/LID-Sn-Fn,(en/amb/per a/a) escola
44019009025,τυραννου,N537,Sust/GA-Sn-Ms,(de) Tirà
44019011005,τυχουσας,4475,Verbo/A2-Act-Par-Ac-Pl-Fn,arribant a succeir (ordinàries)
44019012006,επιφερεσθαι,1835,Verbo/Pre-Pas-Inf,ser emportat sobre
44019012009,χρωτος,4813,Sust/GA-Sn-Ms,(de) superfície del cos
44019012011,σουδαρια,4021,Sust/Ac-Pl-Nt,sudari/draps
44019012013,σιμικινθια,N491,Sust/Ac-Pl-Nt,davantals
44019012015,απαλλασσεσθαι,479,Verbo/Pre-Pas-Inf,ser/estar sent canviat des de
44019012024,πονηρα,3626,Adj/Ac-Pl-Nt,malignes
44019012025,εξερχεσθαι,1650,Verbo/Pre-MedPasDep-Inf,sortir
44019013001,επεχειρησαν,1838,Verbo/A-Act-Ind-3-Pl,van tractar
44019013006,περιερχομενων,3465,Verbo/Pre-MedPas-Par-GA-Pl-Ms,anant al voltant
44019013008,εξορκιστων,1664,Sust/GA-Pl-Ms,(d’) exorcistes/expulsadors de dimonis
44019013009,ονομαζειν,3143,Verbo/Pre-Act-Inf,anomenar/estar anomenant
44019013023,ορκιζομεν,3180,Verbo/Pre-Act-Ind-1-Pl,col·loquem/estem col·locant/posant sota jurament
44019013030,κηρυσσει,2474,Verbo/Pre-Act-Ind-3-Sn,està predicant/proclamant 
44019014005,σκευα,3982,Sust/GA-Sn-Ms,(d’) Esceva
44019015001,αποκριθεν,561,Verbo/A-PasDep-Par-N-Sn-Nt,responent/havent respost
44019015014,επισταμαι,1804,Verbo/Pre-MedPasDep-Ind-1-Sn,estic sabent 
44019016002,εφαλλομενος,1976,Verbo/Pre-MedPasDep-Par-N-Sn-Ms,saltant a sobre
44019016015,κατακυριευσαν,2329,Verbo/A-Act-Par-N-Sn-Nt,havent ensenyorat
44019016021,γυμνους,994,Adj/Ac-Pl-Ms,nus
44019016023,τετραυματισμενους,4437,Verbo/Per-Pas-Par-Ac-Pl-Ms,han estat ferits
44019017009,ελλησιν,N161,Sust/LID-Pl-Ms,(en/amb/per a/a) grecs (hel·lens)
44019017021,εμεγαλυνετο,2786,Verbo/I-Pas-Ind-3-Sn,estava sent engrandit
44019018004,πεπιστευκοτων,3539,Verbo/Per-Act-Par-GA-Pl-Ms,havent cregut / havent confiat
44019018008,αναγγελλοντες,278,Verbo/Pre-Act-Par-N-Pl-Ms,explicant/ anunciant 
44019018010,πραξεις,3661,Sust/Ac-Pl-Fn,praxi/pràctiques/fets
44019019005,περιεργα,3464,Adj/Ac-Pl-Nt,obrant al voltant (arts màgiques)
44019019006,πραξαντων,3663,Verbo/A-Act-Par-GA-Pl-Ms, fent/havent fet
44019019007,συνενεγκαντες,4187,Verbo/A2-Act-Par-N-Pl-Ms,havent portat juntament
44019019009,βιβλους,863,Sust/Ac-Pl-Fn,llibres/(rotllos)
44019019010,κατεκαιον,2312,Verbo/I-Act-Ind-3-Pl,cremaven/estaven cremant (totalment/per complet)
44019019014,συνεψηφισαν,4197,Verbo/A-Act-Ind-3-Pl,van computar
44019019021,μυριαδας,2948,Adj/Ac-Pl-Fn,miríades
44019021003,επληρωθη,3573,Verbo/A-Pas-Ind-3-Sn,va ser omplert totalment
44019021004,ταυτα,3231,Pro-Dem/N-Pl-Nt,aquests (esdeveniments)
44019021029,ρωμην,N452,Sust/Ac-Sn-Fn,Roma
44019022008,διακονουντων,1096,Verbo/Pre-Act-Par-GA-Pl-Ms, servint/(ministrant)
44019022012,εραστον,N177,Sust/Ac-Sn-Ms,Erast
44019022014,επεσχεν,1724,Verbo/A2-Act-Ind-3-Sn,va tenir sobre
44019024001,δημητριος,N141,Sust/N-Sn-Ms,Demetri
44019024005,αργυροκοπος,633,Sust/N-Sn-Ms,argenter
44019024007,ναους,2962,Sust/Ac-Pl-Ms,temples/santuaris
44019024008,αργυρους,635,Adj/Ac-Pl-Ms,de plata
44019024009,αρτεμιδος,N63,Sust/GA-Sn-Fn,(d’) Àrtemes
44019024010,παρειχετο,3381,Verbo/I-Med-Ind-3-Sn,causava
44019024012,τεχνιταις,4397,Sust/LID-Pl-Ms,(en/amb/per a/a) artesans
44019024015,ολιγην,3099,Adj/Ac-Sn-Fn,poca/breu/petita
44019025002,συναθροισας,4204,Verbo/A-Act-Par-N-Sn-Ms,havent reunit
44019025016,εργασιας,1854,Sust/GA-Sn-Fn,(de) guany
44019025018,ευπορια,1945,Sust/N-Sn-Fn,prosperitat
44019026017,πεισας,3426,Verbo/A-Act-Par-N-Sn-Ms,havent persuadit
44019026018,μετεστησεν,2794,Verbo/A-Act-Ind-3-Sn,va traslladar
44019026029,γινομενοι,961,Verbo/Pre-MedPasDep-Par-N-Pl-Ms,arribant a ser
44019027005,κινδυνευει,2480,Verbo/Pre-Act-Ind-3-Sn,està en perill
44019027010,απελεγμον,510,Sust/Ac-Sn-Ms,descrèdit
44019027016,μεγαλης,2789,Adj/GA-Sn-Fn,(de) gran
44019027017,θεας,2070,Sust/GA-Sn-Fn,(de) deessa (ídol)
44019027021,ουθεν,3216,,res
44019027022,λογισθηναι,2702,Verbo/A-Pas-Inf,ser explicada
44019027026,καθαιρεισθαι,2210,Verbo/Pre-Pas-Inf,ser/estar sent enderrocada/pres cap avall/(destruïda)
44019027028,μεγαλειοτητα,2784,Sust/Ac-Sn-Fn,majestat/majestuositat
44019027033,ασια,N69,Sust/N-Sn-Fn,Àsia
44019027036,οικουμενη,3082,Sust/N-Sn-Fn,ecumene /(terra) habitada
44019027037,σεβεται,3941,Verbo/Pre-MedPasDep-Ind-3-Sn,està reverenciant 
44019028005,πληρεις,3570,Adj/N-Pl-Ms,plens
44019028007,εκραζον,2572,Verbo/I-Act-Ind-3-Pl,cridaven
44019028011,αρτεμις,N63,Sust/N-Sn-Fn,Àrtemes
44019028012,εφεσιων,N190,Adj/GA-Pl-Ms,(d’) efesis
44019029007,συγχυσεως,4137,Sust/GA-Sn-Fn,(de) confusió
44019029013,θεατρον,2073,Sust/Ac-Sn-Nt,teatre
44019029014,συναρπασαντες,4221,Verbo/A-Act-Par-N-Pl-Ms,havent arrabassat violentament junts
44019029015,γαιον,N115,Sust/Ac-Sn-Ms,Gaius
44019029017,αρισταρχον,N58,Sust/Ac-Sn-Ms,Aristarc
44019029018,μακεδονας,N352,Sust/Ac-Pl-Ms,macedonis
44019029019,συνεκδημους,4234,Sust/Ac-Pl-Ms,viatgers juntament amb
44019030010,ειων,1288,Verbo/I-Act-Ind-3-Pl,permetien
44019031005,ασιαρχων,N71,Sust/GA-Pl-Ms,(d’) asiarca/caps o governants d'esdeveniments públics
44019031009,πεμψαντες,3436,Verbo/A-Act-Par-N-Pl-Ms,enviant/havent enviat
44019032004,αλλο,211,Adj/N-Sn-Nt,(un) altre
44019032010,εκκλησια,1416,Sust/N-Sn-Fn,església/assemblea
44019032011,συγκεχυμενη,4134,Verbo/Per-Pas-Par-N-Sn-Fn,ha estat confosa
44019032017,τινος,4413,Pro-Int/GA-Sn-Nt,(de) què
44019032019,συνεληλυθεισαν,4241,Verbo/PP-Act-Ind-3-Pl,havien reunit
44019033005,προεβιβασαν,3688,Verbo/A-Act-Ind-3-Pl,van empènyer violentament cap endavant
44019033007,προβαλοντων,3685,Verbo/A-Act-Par-GA-Pl-Ms,havent fet fora 
44019033013,αλεξανδρος,N30,Sust/N-Sn-Ms,Alexandre
44019033018,απολογεισθαι,572,Verbo/Pre-MedPasDep-Inf,fer una apologia/parlar en defensa 
44019033020,δημω,1068,Sust/LID-Sn-Ms,(en/amb/per a/a) poble
44019034013,ωρας,4860,Sust/Ac-Pl-Fn,hores
44019034015,κραζοντων,2572,Verbo/Pre-Act-Par-GA-Pl-Ms,(de) clamant a crits
44019035001,καταστειλας,2378,Verbo/A-Act-Par-N-Sn-Ms,havent aquietat
44019035009,εφεσιοι,N190,Adj/N-Pl-Ms,efesis
44019035020,νεωκορον,2981,Adj/Ac-Sn-Fn,guardiana de temple
44019035028,διοπετους,1205,Adj/GA-Sn-Ms,(de) caiguda des de Zeus?
44019036001,αναντιρρητων,332,Adj/GA-Pl-Ms,(de) no contradictori
44019036003,οντων,1349,Verbo/Pre-Act-Par-GA-Pl-Nt,(d’) és/sent
44019036005,δεον,1018,Verbo/Pre-Act-Par-N-Sn-Nt,és/està sent necessari
44019036008,κατεσταλμενους,2378,Verbo/Per-Pas-Par-Ac-Pl-Ms,han estat aquietats
44019036009,υπαρχειν,4514,Verbo/Pre-Act-Inf,estar
44019036012,προπετες,3735,Adj/Ac-Sn-Nt,precipitat
44019037007,ιεροσυλους,2166,Adj/Ac-Pl-Ms,sacrílegs/saquejadors de temples
44019037009,βλασφημουντας,872,Verbo/Pre-Act-Par-Ac-Pl-Ms,blasfemant/injuriant
44019037011,θεον,2086,Sust/Ac-Sn-Fn,deessa (ídol)
44019038009,τεχνιται,4397,Sust/N-Pl-Ms,artesans
44019038014,αγοραιοι,51,Adj/N-Pl-Ms,carrers comercials
44019038015,αγονται,60,Verbo/Pre-Pas-Ind-3-Pl,són/estan sent guiats/conduïts
44019038017,ανθυπατοι,409,Sust/N-Pl-Ms,procònsols
44019038019,εγκαλειτωσαν,1304,Verbo/Pre-Act-Imp-3-Pl,acusen
44019039005,ετερων,1890,Adj/GA-Pl-Nt,(d’) un altre diferent
44019039006,επιζητειτε,1750,Verbo/Pre-Act-Ind-2-Pl,busqueu/esteu tractant d'aconseguir
44019039009,εννομω,1593,Adj/LID-Sn-Fn,(en/amb/per a/a) legal
44019039011,επιλυθησεται,1773,Verbo/F-Pas-Ind-3-Sn,serà desfermat
44019040003,κινδυνευομεν,2480,Verbo/Pre-Act-Ind-1-Pl,estem en perill
44019040004,εγκαλεισθαι,1304,Verbo/Pre-Pas-Inf,ser/estar sent acusats
44019040005,στασεως,4055,Sust/GA-Sn-Fn,(de) sedició/dissensió/divisió/revolució
44019040009,μηδενος,2870,,de cap
44019040010,αιτιου,133,Adj/GA-Sn-Nt,(de) causa / (responsable)
44019040011,υπαρχοντος,4514,Verbo/Pre-Act-Par-GA-Sn-Nt,havent / existint
44019040015,δυνησομεθα,1258,Verbo/F-MedDep-Ind-1-Pl,puguem/serem capaços
44019040019,συστροφης,4294,Sust/GA-Sn-Fn,girant junts (desordenadament)
44020001004,παυσασθαι,3418,Verbo/A-Med-Inf,cessar
44020001006,θορυβον,2118,Sust/Ac-Sn-Ms,tumult/aldarull
44020002005,εκεινα,1403,Pro-Dem/Ac-Pl-Nt,aquelles
44020002007,παρακαλεσας,3320,Verbo/A-Act-Par-N-Sn-Ms,havent animat
44020002010,πολλω,3619,Adj/LID-Sn-Ms,(en/amb/per a/a) molta
44020002014,ελλαδα,N160,Sust/Ac-Sn-Fn,Hèl·lada/Grècia
44020003007,επιβουλης,1733,Sust/GA-Sn-Fn,(de) complot/pla
44020003011,μελλοντι,2803,Verbo/Pre-Act-Par-LID-Sn-Ms,(en/amb/per/a) estant per/per/a punt de
44020003012,αναγεσθαι,287,Verbo/Pre-Pas-Inf,ser guiat/conduït
44020003017,γνωμη,971,Sust/N-Sn-Fn,reflexió/intenció/vista mental
44020004001,συνειπετο,4238,Verbo/I-MedPasDep-Ind-3-Sn,seguia
44020004007,σωπατρος,N515,Sust/N-Sn-Ms,Sòpater
44020004008,βεροιαιος,N98,Adj/N-Sn-Ms,bereà/(de Berea)
44020004009,θεσσαλονικεων,N214,Sust/GA-Pl-Ms,(de) tessalonicencs/(de Tessalònica)
44020004011,αρισταρχος,N58,Sust/N-Sn-Ms,Aristarc
44020004013,σεκουνδος,3945,Sust/N-Sn-Ms,Segon
44020004015,γαιος,N115,Sust/N-Sn-Ms,Gaius
44020004016,δερβαιος,N138,Adj/N-Sn-Ms,derbeà/(de derb)
44020004019,ασιανοι,N70,Sust/N-Pl-Ms,Àsia
44020004021,τυχικος,N540,Sust/N-Sn-Ms,Tíquic
44020004023,τροφιμος,N533,Sust/N-Sn-Ms,Tròfim
44020005003,εμενον,2812,Verbo/I-Act-Ind-3-Pl,romanien
44020005006,τρωαδι,N536,Sust/LID-Sn-Fn,(en/amb/per a/a) Troas
44020006003,εξεπλευσαμεν,1443,Verbo/A-Act-Ind-1-Pl,navegant cap a fora
44020006010,φιλιππων,N553,Sust/GA-Sn-Ms,(de) Filips
44020006022,διετριψαμεν,1153,Verbo/A-Act-Ind-1-Pl,vam gastar
44020007010,κλασαι,2490,Verbo/A-Act-Inf,partir/fallir
44020007017,εξιεναι,1646,Verbo/Pre-Act-Inf,sortir
44020007020,παρετεινεν,3354,Verbo/I-Act-Ind-3-Sn,allargava
44020008010,συνηγμενοι,4200,Verbo/Per-Pas-Par-N-Pl-Ms,havent estat reunits/congregats
44020009004,νεανιας,2968,Sust/N-Sn-Ms,jove
44020009006,ευτυχος,N188,Sust/N-Sn-Ms,Èutic
44020009009,θυριδος,2141,Sust/GA-Sn-Fn,(de) finestra
44020009010,καταφερομενος,2392,Verbo/Pre-Pas-Par-NSM,sent portat cap avall
44020009011,υπνω,4549,Sust/LID-Sn-Ms,(en/amb/per/a) somni
44020009012,βαθει,812,Adj/LID-Sn-Ms,(en/amb/per a/a) profund
44020009013,διαλεγομενου,1106,Verbo/Pre-MedPasDep-Par-GA-Sn-Ms,discursant
44020009018,κατενεχθεις,2392,Verbo/A-Pas-Par-N-Sn-Ms,havent estat portat cap avall
44020009025,τριστεγου,4455,Sust/GA-Sn-Nt,(de) tercer pis
44020010008,συμπεριλαβων,4178,Verbo/A2-Act-Par-N-Sn-Ms,havent abraçat
44020010011,θορυβεισθε,2117,Verbo/Pre-Pas-Imp-2-Pl,estigueu sent esvalotats/donats a sorollós cridòria
44020011011,ομιλησας,3115,Verbo/A-Act-Par-N-Sn-Ms,havent conversat
44020011013,αυγης,743,Sust/GA-Sn-Fn,(de) clarejar
44020012007,παρεκληθησαν,3320,Verbo/A-Pas-Ind-3-Pl,van ser consolats
44020012009,μετριως,2862,Adv,mesurament
44020013006,πλοιον,3579,Sust/Ac-Sn-Nt,vaixell
44020013007,ανηχθημεν,287,Verbo/A-Pas-Ind-1-Pl,vam ser guiats/conduïts
44020013010,ασσον,N72,Sust/Ac-Sn-Fn,Assos
44020013012,μελλοντες,2803,Verbo/Pre-Act-Par-N-Pl-Ms,estant per/per/a punt de
44020013013,αναλαμβανειν,318,Verbo/Pre-Act-Inf,estar prenent cap amunt
44020013019,διατεταγμενος,1149,Verbo/Per-Pas-Par-N-Sn-Ms,ha estat prescrit
44020013022,πεζευειν,3422,Verbo/Pre-Act-Inf,anar/estar anant a peu
44020014003,συνεβαλεν,4157,Verbo/A2-Act-Ind-3-Sn,va llançar juntament
44020014008,αναλαβοντες,318,Verbo/A2-Act-Par-N-Pl-Ms,havent pres cap amunt
44020014012,μιτυληνην,N372,Sust/Ac-Sn-Fn,Mitilene
44020015002,αποπλευσαντες,582,Verbo/A-Act-Par-N-Pl-Ms,havent navegat des de
44020015005,κατηντησαμεν,2349,Verbo/A-Act-Ind-1-Pl,arribem
44020015006,αντικρυ,440,Adv,en front/(en lloc oposat)
44020015007,χιου,N569,Sust/GA-Sn-Fn,(de) Quios
44020015010,ετερα,1890,Adj/LID-Sn-Fn,(en/amb/per/a) un altre diferent (dia)
44020015011,παρεβαλομεν,3297,Verbo/A2-Act-Ind-1-Pl,llancem al costat de
44020015013,σαμον,N468,Sust/Ac-Sn-Fn,Samos
44020015015,μειναντες,2812,Verbo/A-Act-Par-N-Pl-Ms,vam estar/perseverem
44020015017,τρωγυλλιω,N577,Sust/LID-Sn-Nt,(en/amb/per a/a) Trogilio
44020015022,μιλητον,N371,Sust/Ac-Sn-Fn,Milet
44020016001,εκρινεν,2591,Verbo/A-Act-Ind-3-Sn,va jutjar
44020016005,παραπλευσαι,3345,Verbo/A-Act-Inf,passar de llarg
44020016012,χρονοτριβησαι,4805,Verbo/A-Act-Inf,gastar temps
44020016016,εσπευδεν,4035,Verbo/I-Act-Ind-3-Sn,estava afanyant
44020017004,μιλητου,N371,Sust/GA-Sn-Fn,(de) Milet
44020018011,πρωτης,3831,,primer
44020018015,επεβην,1727,Verbo/A2-Act-Ind-1-Sn,vaig posar el peu
44020018025,εγενομην,961,Verbo/A2-MedDep-Ind-1-Sn,vaig arribar a ser
44020019001,δουλευων,1247,Verbo/Pre-Act-Par-N-Sn-Ms,servint com a esclau
44020019006,ταπεινοφροσυνης,4337,Sust/GA-Sn-Fn,(d’) humilitat de ment
44020019008,πολλων,3619,Adj/GA-Pl-Nt,(de) moltes
44020019011,πειρασμων,3430,Sust/GA-Pl-Ms,(de) (temptacions)/posades a prova
44020019013,συμβαντων,4156,Verbo/A2-Act-Par-GA-Pl-Ms,havent esdevingut
44020019017,επιβουλαις,1733,Sust/LID-Pl-Fn,(en/amb/per a/a) complot/trampes
44020020003,υπεστειλαμην,4580,Verbo/A-Med-Ind-1-Sn,em vaig sostreure/vaig retreure
44020020005,συμφεροντων,4187,Verbo/Pre-Act-Par-GA-Pl-Nt,portant juntament
44020020008,αναγγειλαι,278,Verbo/A-Act-Inf,explicar/ anunciar
44020022005,δεδεμενος,1062,Verbo/Per-Pas-Par-N-Sn-Ms,havent estat lligat
44020022014,συναντησοντα,4214,Verbo/F-Act-Par-Ac-Pl-Nt,trobaran
44020022017,ειδως,3064,Verbo/Per-Act-Par-N-Sn-Ms,sigues/he sabut/(reconec)
44020023009,διαμαρτυρεται,1113,Verbo/Pre-MedPasDep-Ind-3-Sn,dóna testimoni precís 
44020023010,λεγον,2663,Verbo/Pre-Act-Par-N-Sn-Nt,dient
44020023015,θλιψεις,2113,Sust/N-Pl-Fn,afliccions
44020023016,μενουσιν,2812,Verbo/Pre-Act-Ind-3-Pl,romanen/estan romanent
44020024002,ουδενος,3216,,de res
44020024004,ποιουμαι,3596,Verbo/Pre-Med-Ind-1-Sn,faig/estic fent/(realitzant)
44020024010,τιμιαν,4408,Adj/Ac-Sn-Fn,valuosa
44020024011,εμαυτω,1509,Pro-Ref/1-LID-Sn-Ms,(en/amb/per a/a) mi mateix
44020024013,τελειωσαι,4364,Verbo/A-Act-Inf,completar/estar completant
44020025016,διηλθον,1180,Verbo/A2-Act-Ind-1-Sn,vaig venir a través
44020026002,μαρτυρομαι,2767,Verbo/Pre-MedPasDep-Ind-1-Sn,dono/estic donant testimoni
44020027003,υπεστειλαμην,4580,Verbo/A-Med-Ind-1-Sn,em vaig retreure
44020028005,παντι,3405,Adj/LID-Sn-Nt,(en/amb/per a/a) tot
44020028007,ποιμνιω,3604,Sust/LID-Sn-Nt,(en/amb/per a/a) ramat
44020028016,επισκοπους,1801,Sust/Ac-Pl-Ms,bisbes/supervisors/vigilants
44020028017,ποιμαινειν,3601,Verbo/Pre-Act-Inf,pasturar/estar pasturant
44020028025,περιεποιησατο,3489,Verbo/A-Med-Ind-3-Sn,va reservar per a si
44020028028,ιδιου,2153,Adj/GA-Sn-Nt,(de) pròpia
44020029009,αφιξιν,784,Sust/Ac-Sn-Fn,partida
44020029012,βαρεις,825,Adj/N-Pl-Ms,pesats/aclaparadors/(rapaços)
44020029016,φειδομενοι,4625,Verbo/Pre-MedPasDep-Par-N-Pl-Ms,escatimant/estalviant (opressió)
44020029018,ποιμνιου,3604,Sust/GA-Sn-Nt,(de) ramat
44020030008,διεστραμμενα,1144,Verbo/Per-Pas-Par-Ac-Pl-Nt,perversitats
44020030010,αποσπαν,589,Verbo/Pre-Act-Inf,arrossegar/estar arrossegant des de
44020031003,μνημονευοντες,2913,Verbo/Pre-Act-Par-N-Pl-Ms,recordant
44020031005,τριετιαν,4451,Sust/Ac-Sn-Fn,tres anys
44020031010,επαυσαμην,3418,Verbo/A-Med-Ind-1-Sn,vaig cessar
44020031013,νουθετων,3020,Verbo/Pre-Act-Par-N-Sn-Ms,amonestant
44020032004,παρατιθεμαι,3357,Verbo/Pre-Med-Ind-1-Sn,col·loco
44020032016,δυναμενω,1258,Verbo/Pre-MedPas-Par-LID-Sn-Ms,(en/amb/per a/a) pot/sent capaç
44020032017,εποικοδομησαι,1843,Verbo/A-Act-Inf,edificar a sobre
44020032024,ηγιασμενοις,29,Verbo/Per-Pas-Par-LID-Pl-Ms,(en/amb/per/a) han estat santificats / (sacralitzats)
44020033003,χρυσιου,4806,Sust/GA-Sn-Nt,(d’) or
44020033005,ιματισμου,2183,Sust/GA-Sn-Ms,(de) vestimenta/peça de vestir
44020033006,ουδενος,3216,,de ningú
44020033007,επεθυμησα,1753,Verbo/A-Act-Ind-1-Sn,vaig anhelar/cobejar
44020034005,χρειαις,4788,Sust/LID-Pl-Fn,(en/amb/per a/a) necessitats
44020034012,υπηρετησαν,4547,Verbo/A-Act-Ind-3-Pl,havent servit subordinadament
44020034014,χειρες,4757,Sust/N-Pl-Fn,mans
44020034015,αυται,3231,Pro-Dem/N-Pl-Fn,aquestes
44020035002,υπεδειξα,4554,Verbo/A-Act-Ind-1-Sn,vaig mostrar
44020035006,κοπιωντας,2551,Verbo/Pre-Act-Par-Ac-Pl-Ms,treballen (amb afany)
44020035008,αντιλαμβανεσθαι,441,Verbo/Pre-MedPasDep-Inf,socórrer
44020035011,μνημονευειν,2913,Verbo/Pre-Act-Inf,recordar
44020035021,μακαριον,2740,Adj/N-Sn-Nt,feliç/beneït
44020037007,επιπεσοντες,1784,Verbo/A2-Act-Par-N-Pl-Ms,havent caigut/postrat
44020037013,κατεφιλουν,2395,Verbo/I-Act-Ind-3-Pl,besaven/estaven besant amb tendresa/afecte
44020038002,μαλιστα,2752,Adv/Ac-Sup,majoritàriament/en especial/(sobretot)
44020038015,προεπεμπον,3734,Verbo/I-Act-Ind-3-Pl,enviaven/estaven enviant cap a
44021001004,αναχθηναι,287,Verbo/A-Pas-Inf,ser guiat/conduït
44021001006,αποσπασθεντας,589,Verbo/A-Pas-Par-Ac-Pl-Ms,havent estat apartats
44021001009,ευθυδρομησαντες,1915,Verbo/A-Act-Par-N-Pl-Ms,havent corregut directament
44021001013,κων,N317,Sust/Ac-Sn-Fn,Cos
44021001019,ροδον,N446,Sust/Ac-Sn-Fn,Rodes
44021001022,παταρα,N413,Sust/Ac-Pl-Nt,Pàtara
44021002004,διαπερων,1126,Verbo/Pre-Act-Par-Ac-Sn-Nt,creuant a través
44021002007,επιβαντες,1727,Verbo/A2-Act-Par-N-Sn-Ms,havent trepitjat
44021003001,αναφανεντες,363,Verbo/A2-Act-Par-N-Pl-Ms,albirant
